,id,Name,Year,Rating,tags
4912,4912,Is Paris Burning?,1966,6.8,"rené clément jean-paul belmondo charl boyer lesli caron jean-pierr cassel drama, history, war august 1944. the alli are approach pari and resist group within the citi start to plan an upris against the germans. however, hitler want the citi destroy if it look like the alli will take it."
4913,4913,Harry Potter and the Half-Blood Prince,2009,7.6,"david yate daniel radcliff emma watson rupert grint michael gambon action, adventure, famili as harri potter begin hi sixth year at hogwarts, he discov an old book mark as ""the properti of the half-blood prince"" and begin to learn more about lord voldemort' dark past."
4914,4914,Udta Punjab,2016,7.7,"abhishek chaubey shahid kapoor alia bhatt kareena kapoor diljit dosanjh action, crime, drama a stori that revolv around drug abus in the affluent north indian state of punjab and how the youth there have succumb to it en-mass result in a socio-econom decline."
4915,4915,Pigsty,1969,6.6,pier paolo pasolini pierr clémenti jean-pierr léaud alberto lionello ugo tognazzi drama a man wander in a volcan desert form a band of murder cannibals. a post-war german industrialist learn that hi son is unabl to make decis or form relationships.
4916,4916,The Big Steal,1949,6.9,"don siegel robert mitchum jane greer william bendix patric knowl crime, film-noir, romanc an armi lieuten accus of robberi pursu the real thief on a frantic chase through mexico aid by the thief' fiancee."
4917,4917,Gimme the Loot,2012,6.6,"adam leon ty hickson tashiana washington joshua rivera zoë lescaz comedy, crime, drama when their latest work is buf by a rival crew, two determin graffiti writer embark on an elabor plan to bomb the ultim location: the new york mets' home run apple."
4918,4918,Jesus' Son,1999,6.9,"alison maclean billi crudup robert michael kelli torben brook dierdr lewi drama a young man, often high on drug and alcohol, careen through life and make hi way toward recoveri and redemption."
4919,4919,Matador,1986,6.9,"pedro almodóvar assumpta serna antonio bandera nacho martínez eva cobo drama, thriller a matador is wound by a bull and can no longer kill in the arena. it is just one of the problem of one of the charact that unexpectedli collid in thi film."
4920,4920,48 Hrs.,1982,6.9,"walter hill nick nolt eddi murphi annett o'tool frank mcrae action, comedy, crime a hard-nos cop reluctantli team up with a wise-crack crimin temporarili parol to him in order to track down a killer."
4921,4921,Major Dundee,1965,6.7,"sam peckinpah charlton heston richard harri jim hutton jame coburn adventure, drama, war in 1864, due to frequent apach raid from mexico into the u.s., a union offic decid to illeg cross the border and destroy the apache, use a mix armi of union troops, confeder pows, civilian mercenaries, and scouts."
4922,4922,The Guard,2011,7.3,"john michael mcdonagh brendan gleeson don cheadl mark strong ronan collin comedy, crime, thriller an unorthodox irish policeman with a confront person is partner with an uptight f.b.i. agent to investig an intern drug-smuggl ring."
4923,4923,Scream,1996,7.4,"we craven neve campbel courteney cox david arquett skeet ulrich horror, mysteri a year after the murder of her mother, a teenag girl is terror by a mask killer who target her and her friend by use scari movi as part of a deadli game."
4924,4924,Gallipoli,1981,7.4,"peter weir mel gibson mark lee bill kerr harold hopkin adventure, drama, histori two australian sprinter face the brutal realiti of war when they are sent to fight in the gallipoli campaign in turkey dure world war i."
4925,4925,Fedora,1978,6.8,"billi wilder william holden marth keller hildegard knef josé ferrer drama, romanc down-on-his-luck hollywood produc barri 'dutch' detweil attempt to lure fedora, a famou but reclus film actress, out of retir onli to discov the horribl truth behind her success."
4926,4926,The Spanish Prisoner,1997,7.2,"david mamet steve martin ben gazzara campbel scott ricki jay drama, mystery, thriller an employe who develop a lucr secret process for hi corpor is tempt to betray the compani when higher up attempt to take the process from him. dastardli intrigu ensues."
4927,4927,Bedlam,1946,6.8,"mark robson bori karloff anna lee billi hous richard fraser drama, horror, thriller nell bowen, the protégé of lord mortimer, want to help chang the condit of notori st. mary' of bethlehem asylum (bedlam). though she tri to reform bedlam, the cruel master sim ... <a href=""/title/tt0038343/plotsummary"">se full summary</a> »"
4928,4928,The Man from London,2007,7,"béla tarr ágne hranitzki miroslav krobot tilda swinton erika bók jáno derzsi crime, drama, mysteri after wit a crime dure hi night shift as railway switchman near the docks, a man find a briefcas full of money. while he and hi famili step up their live standards, other start look for the disappear case."
4929,4929,Oye Lucky! Lucky Oye!,2008,7.7,"dibakar banerje abhay deol paresh rawal nitu chandra archana puran singh comedy, crime, drama lovind singh, a thief now in custodi and face trial, reflect on hi life of crime while the press reflect on how he manag to get away with so much befor be arrested."
4930,4930,Scott Pilgrim vs. the World,2010,7.6,"edgar wright michael cera mari elizabeth winstead kieran culkin anna kendrick action, comedy, fantasi in a magic realist version of toronto, a young man must defeat hi new girlfriend' seven evil exe one by one in order to win her heart."
4931,4931,Leave No Trace,2018,7.1,"debra granik thomasin mckenzi ben foster jefferi rifflard derek john drescher adventure, drama a father and hi seventeen-year-old daughter are live an ideal exist in a vast urban park in portland, oregon when a small mistak derail their live forever."
4932,4932,Baadasssss!,2003,7.3,"mario van peebl mario van peebl nia long joy bryant ossi davi biography, drama <a href=""/name/nm0005522"">mario van peebles</a>' half-documentary/half-homag to hi father <a href=""/name/nm0887708"">melvin van peebles</a>' movi <a href=""/title/tt0067810"">sweet sweetback' baadasssss song</a> (1971)."
4933,4933,Dear Ex,2018,7.3,"chih-yen hsu mag hsu roy chiu ying-hsuan hsieh spark chen joseph huang comedy, drama, romanc a teenag boy and hi mother are further driven apart when they find out that hi father' life insur polici is to be receiv by hi lover."
4934,4934,The Miracle of P. Tinto,1998,7.1,"javier fesser lui cige janusz ziemniak pablo pinedo pepe viyuela comedy, fantasi two extraterrestri dwarv resid with an earth coupl who want to have a baby."
4935,4935,Detective Conan: The Fourteenth Target,1998,7.3,"kenji kodama minami takayama wakana yamazaki akira kamiya kappei yamaguchi animation, adventure, crime peopl who were link with mori kogoro are be attack or kill accord to their names' number sequences."
4936,4936,Simple Simon,I 2010,7,"andrea öhman bill skarsgård martin wallström cecilia forss sofi hamilton comedy, drama, romanc a younger brother with asperg syndrom help hi older brother find a girlfriend."
4937,4937,Homicidal,1961,6.8,"william castl glenn corbett patricia breslin eugeni leontovich alan bunc horror, mystery, thriller the brutal stab murder of a justice-of-the-peac spark an investig of dark famili secret in a sleepi small town in southern california."
4938,4938,Broken Embraces,2009,7.2,"pedro almodóvar penélop cruz lluí homar blanca portillo josé lui gómez drama, romance, thriller harri caine, a blind writer, reach thi moment in time when he ha to heal hi wound from 14 year back. he wa then still known by hi real name, mateo blanco, and direct hi last movie."
4939,4939,8 Mile,2002,7.2,"curti hanson eminem brittani murphi kim basing mekhi phifer drama, music follow a young rapper in the detroit area, struggl with everi aspect of hi life, want to make it big but hi friend and foe make thi odyssey of rap harder than it may seem."
4940,4940,The Square,2017,7.1,"ruben östlund clae bang elisabeth moss domin west terri notari comedy, drama a prestigi stockholm museum' chief art curat find himself in time of both profession and person crisi as he attempt to set up a controversi new exhibit."
4941,4941,Bell Book and Candle,1958,6.8,"richard quin jame stewart kim novak jack lemmon erni kovac comedy, fantasy, romanc a modern-day witch like her neighbor but despis hi fiancée, so she enchant him to love her instead."
4942,4942,Let Him Have It,1991,7.2,"peter medak tom courtenay christoph eccleston eileen atkin rebecca eccleston crime, drama, histori thi drama reveal the controversi postwar 1950' london murder trial that sent an intellectu challeng young man to the gallow for a murder he did not commit."
4943,4943,The Butterfly's Dream,2013,7.7,"yilmaz erdogan kivanç tatlitug mert firat belçim bilgin farah zeynep abdullah biography, drama, histori in a small turkish town, two young tubercul poet tri to surviv while publish their poems. as they both fall in love, their life would never be the same."
4944,4944,Ménage,1986,6.9,"bertrand blier gérard depardieu michel blanc miou-miou michel creton comedy, crime, drama a bisexu petti crimin name bob encount a marri coupl argu in a bar. bob break up the fight and proce to seduc first the wife and then the husband. then bob teach the ... <a href=""/title/tt0092068/plotsummary"">se full summary</a> »"
4945,4945,The Party,1968,7.4,"blake edward peter seller claudin longet natalia borisova jean carson comedy, romanc a cleric mistak result in a bumbl indian film star be invit to an exclus hollywood parti instead of be fired."
4946,4946,The Decline of the American Empire,1986,7.1,"deni arcand dominiqu michel dorothé berryman louis portal pierr curzi comedy, drama sexual revel emerg when a group of academ and their partner spend a weekend at a countri retreat."
4947,4947,Nightmare Alley,2021,7,"guillermo del toro bradley cooper cate blanchett toni collett willem dafo crime, drama, thriller a grifter work hi way up from low-rank carniv worker to laud psychic medium match wit with a psychologist bent on expos him."
4948,4948,Bedevilled,2010,7.3,"cheol-soo jang seo yeong-hi ji seong-won min-ho hwang min je drama, horror, thriller a woman subject to mental, physic and sexual abus on a remot island seek a way out."
4949,4949,April and the Extraordinary World,2015,7.2,"christian desmar franck ekinci marion cotillard marc-andré grondin philipp katerin jean rochefort animation, adventure, comedi it' 1941 but franc is trap in the nineteenth century, govern by steam and napoleon v, where scientist vanish mysteriously. avril, a teenag girl, goe in search of her miss scientist parents."
